Only works one side at a time. When you connect two cables one side stop working and also overheated burning the fuses. I purchased two of them and it's the same problem. Cheap and bad quality.
4	This detachable sansung galaxy s2 travel charger is simply good. It works perfectly.  The cherry on the cake is because it is longer than the factory original l received with the phone.
2	i had heard so many good things about this headset and even tried on my co-workers before i bought it but what i didn't test out was the reception/range. i have been using a logitech mobile freedom headset for almost a year now and love it EXCEPT for the fit. it fits horribly.this is where the BT205 shines. it fits great. it doesn't hurt. i can wear it for hours. it seems to have a ton of talk time (at least 6 hours i would say)...but the reception just plain sucks. i don't know if it's all the electrical devices running in my apartment but damn i can't get more than about 5 feet away from my phone before this unit starts to get all crackly on me. you almost have to have the phone 1) within about 6 feet of you and 2) have it on the same side of your body as the jabra. basically count on walking around with your phone in your pocket.do heed jabra's warnings about the wireless home network interfering with this device! and your microwave. and your electric fans...and running water...they all make reception horrible. i think my problem might have been the wireless home network. but c'mon people us geeks who use bluetooth headsets are the same geeks who have wireless home networks. duh.summary:pros:*lightweight*comfortable*got a good price on ebay ($42 shipped for new)*easy to usecons:*range range range! this is a huge one for me. if i have to keep my phone within 6 feet of me all the time what's the point?*too costly at $80 for what you get*everything interferes with this unit. you might as well go sit in a room with nothing in it for good reception.needless to say it's for sale on ebay!
0	I tried this out because my old Bluetrek that I loved died.  Actually I killed it when I forgot where it was and sat on it.  I was impressed with the advertised battery life and took the plunge.  Shouldn't have.  While it is SUPPOSED to work in a range of 33 feet I found that if I merely put the phone on the opposite side of my body the connection gets fickle.  You get lots of staticy noise if the phone is more than 2 feet from the earpiece and in a direct line of sight.  Sort of defeats the purpose of the bluetooth technology doesn't it?  And the static is NOT just in your end; my girlfriend complained about it more than I really even heard it.  So if yo get this be prepared to anger your party on the other line.  On the plus side the sound is nice and loud in th speaker.  That's about it.  Try something else like a bluetrek or motorola or something.  I am trying the Motorola next.  This thing is trash.
0	Amazon continues to ship this antenna with the Wilson Electronics Sleek Booster and it is not the right antenna. Wilson has told them many times they are shipping the wrong antenna but they continue to do it. This was very frustrating and caused me a lot of grief as I was not able to get on the Internet for a week due to Amazon's problem. I am returning the whole package to Amazon even though Wilson Electronics was able to send me an adapter in the next week or so but the primary reason I purchased this product was to use over the Holidays where the place we were staying had little reception.  Not being able to use my smartphone hot spot really made me angry.  There is not excuse for this as Amazon has been told many times by Wilson Electronics that they are sending customers the wrong product.
0	They claim this works for Sprint PCS but I got one for my Virgin Mobile MC760 and it won't pick up any signal! In fact it actually makes the signal weaker!  I have to put the MC760 in a window to get a decent signal so I thought putting an antenna on the roof would be better but when I plug it into the MC760 the signal strength goes down! I tried connecting it to a spectrum analyzer to check but it doesn't get any signals compared to another cellphone antenna that does receive. I tried emailing Wilson but they weren't any help. Another problem was the cheaply made adapter that connects the proprietary FME connector on the antenna cable and plugs into the MC760. I had to try 3 of them before I got one that would work. The first one had bad threads and wouldn't go on all the way the second one had a loose center pin that pushed back in when I tried to connect it. The third one finally did fit correctly but there was still no signal. I don't see how Wilson can get away with selling worthless junk antennas like this they must get a lot of consumer fraud complaints. I'm sending this useless antenna back for a refund.I purchased a Wilson 301101 trucker antenna mounted it on a magnetic base for a CB antenna and stuck it on the roof and it works great. This one must have been defective.
2	This didn't do much for me. Unfortunately it may not be the blame. Ironically I have a home repeater system after trying a couple of quick fixes (I thought). This was an upgrade to a combination home and mobile solution I tried first before realizing the specific product to get the results I needed for my whole house solution. So in the mobile world I'm sure this would be helpful. It is the system as a whole that needs to be configured to a need which includes area of coverage location type of usage cell frequency and more. So in putting a system together for a whole home solution you'd be wise to call on the manufacturer rather than putting pieces together which may not 'fit' the performance or compatibility of the other components in the system.
0	This headset was a piece of junk right out of the box. I had nothing but problems with it and threw it away after the first day.
2	I have been using the HS810 for 9 months now. I was initially very impressed because of the small size and its being relatively stable with a number of different phones. (The early blue tooth standard isn't really as standard as one might hope!) However it has proven rather fragile. Within 2 months the plastic case began breaking next to and inside the hinge for the on/off switch.  Did not impact usability so I didn't care.  For the last several months it has been hard to get a good connection witht he charger (several of my colleagues are having similar problems).  The headset has recently become useless because the main body of the case has cracked. I keep the unit in my briefcase so I don't know why it is proving as fragile as it has.  If you can use it (or the similar HS850) with some assurance that it will not be crushed it is a good choice.  Otherwise I suggest looking at other designs.
2	On the positive side the battery life is good.The negatives I'll split into ergonomics sound and RF performance.Ergonomics: It's secure on my big ears but as others have mentioned that seal is nothing more than marketing and window dressing. There aren't many ear mounted devices that I can get on with at all so if you have big ears this may be for you.Sound: Received sound is weak at best if you don't have good hearing this isn't going to work for you. Transmitted sound is also weak apparently I have to accept what others tell me. If I want to talk quietly I have to use the phone the headset forces me to talk loudly so that I can be heard. Noise cancelling is non-existant if it was supposed to have any. The draught from the AC vents on the car is enough to cause callers to complain.RF: With the v505 it takes an unreasonable amount of time for the headset and the phone to get it together. You can't answer the phone by switching the headset on when you hear it ringing by the time it's connected to the phone the call is in voicemail. Received audio is OK but whenever I used the headset I am told that I sound very digitized. As a communications engineer I believe that some people need a serious talking to over the bluetooth performance.All in all I'd keep looking which is why I'm browsing headsets now.In ten years I really haven't yet found a good headset nothing approaching the standard of the military and aviation headsets I used to use like comparing a ZX80 to a 3GHz Dell Pentium 4. Perhaps I just have unreasonable expectations but if I could actually get a headset with good audio and good noise cancelling I'd pay a couple of hundred bucks. A decent noise cancelling headset will let you talk in a normal voice while standing between the exhausts of a 1500hp tank engine.
2	This might be the most comfortable BlueTooth headset out thereHowever I've been very upset with connection speeds and call volumeMost people say that they can hear me very well ----- however the connection speeds take forever to establish ---- in addition the call volume is simply too low to even use it regularlyI use a Treo 650 --- I've heard that this headset works excellently with Moto products - your mileage may vary.....UPDATE: I have also tried the Moto 850 ---- sadly it is really no better than the 810 --- there are some volume improvements but the volume is simply too low on my Treo 650 ---- I recommend the Scala 500
2	I have had this headset for several months now and not liking much about this headset other than its long battery life. This headset works OK but the sound quality is poor and it does not function well in conditions other than perfect ie. no background or wind noise and very close to handset. I do like the feature of the headset turning off when boom mike closed because thats where the battery savings comes from. Other than that I find nothing redeeming about this headset I believe Motorola will discontinue this model because of its severe flaws.
4	This headset was purchased to replace TWO crappy jabra freespeaks.  This is very small but unlike the goldlatern bluetreks or the Jabra does not hide its mass well; it all sits right outside your ear and in completely inconspicuous.  With my old bluetrek and even the jabra my hair hid most of it which for me is a plus as I do not use Bluetooth headsets to impress people or get atttention; I don't want peoples attention and questions.Which is this headsets only drawback - it has this HUGE BLUE ORB-LIKE LIGHT on it that takes up the whole front of the piece.  YOU WILL ATTRACT ATTENTION with this headset on.  It blinks in standby it blinks when in operation it blinks all the dang time.  But if you can get passed that it does work pretty well.  The sound is a little tinny but pretty clear.  And unlike all my other bluetooth headsets the headset volume only operates the headset and doesn't link to the phone volume - this means that you have more adjustability for volume level and loudness which is good.  The mic seems really good - no complaints from those on the other end basically.  And the battery life isn't TOO ugly at 5 hours.  And the ear anchor could be a little more rigid and smaller for smaller ears but it will do as long as you are not jogging around constantly.
4	This product appears to be a genuine original equipment Blackberry car charger.  It has the Blackberry name and logo on it.  The plate on the bottom of the cigarette lighter plug of the unit states that the electric output is 5 volts 500mA (500 milliamperes or .5 ampere).  The plate on the wall charger packaged with a new Blackberry 8800 states that the wall charger output is 5 volts .75 ampere.  Thus it appears that the car charger produces two thirds the electrical charge produced by the wall charger (.5 vs. .75 amp.)This car charger is used with a Blackberry 8800 and has performed admirably and without any problems.  It costs a fraction of the price charged by AT&T; ($29.99) apparently for the same product.
4	Since BB battery does not last too long I plug in my BB car charger into my BB every time I'm in my car. This keeps my BB charged all day long. A must for every BB owner out there.
4	Love it works great never had a issue with it at all would buy a million more ifi needed them
4	It works fine. I like it if I have any problems I will update you.
4	I have been using my Blackberry Curve for almost 2 years and only 3 times have I been able to run the battery to empty in one day. This car charger works as you would expect it to so if you're more addicted to your Blackberry then I am (and I am fairly glued to mine) this charger will keep your thumbs moving even longer then they probably should :) .
4	I bought this to fit inside a kit that creates a storage space below my car stereo.  The pad has good grip on an ipod my phone and a couple pens while sticking to the smooth plastic.
4	These things are great and work for a lot of areas not just the car.  I actually use them on my art table to keep my items from moving that I use.
4	works great
0	This pad is extremely unreliable in that it does not stick to my dash and is very poorly made. One thing I will say is my wallet and phone have not fallen from the pad. Unfortunately the pad moves all around.
4	Not only is this sticky pad great to keep things from sliding but you can trim it to fit an area or 'shelf' on the dash.
4	This pad is really good it works for the porpuse that is described obvisly of you put something really big or something too round it is going to fall with any movement of the car but for the phone glases coints some small papers etc. it works and is really easy to remove and replace in any part of the car board. Highly recomendable.Note: It also looks nice in black car boards.
4	Nice sticky pad to keep my phone and glasses from sliding across the dash when I turn. How many time have i done that when i take them off to look for a paper or phone charger when driving. Its a bad habit but so is reaching for the glasses across the car and still be driving but no more.
4	I put this sticky pad on top of a cup holder cover i have on my Honda Accord 2010. I tend to put ipods or my cellphone there and whenever the car moves it slides out and falls to the car's floor. Using this sticky pad it prevents that for me.It is easy to remove if you decide to get rid of it altogether. You don't have to stick it permanently on any part of your car.Things that don't bother me about it but should be noted.It doesn't stay on the cover that well.Its like it could fall off if there was enough dust between it and the cover.Just like any other sticky thingie this thing can easily collect dust. It looks like you can just wash it off though. I haven't tried.Update:Yep you can just pull it off wash it dry it properly (overnight) and put it back where it was.I bought a 2nd one so that I can put stuff on the dashboard now. So I can use the cupholder.
2	Item was purchased for spouse.  Was not what he really wanted but the item does work for the most part.
4	I always have triable keeping my phone from moving when in my sports car. I like to keep my phone close to my hands and this sticky pad allows me to do exactly that even when I make a sharp turn. The phone alway stays in place. If it gets a bit dusty you can wash it and is as good as new again.
4	Works as advertised.  It's a tacky pad that is non-adhesive and keeps stuff from sliding around on the dashboard.  Problem with the iPhone (4S) is that the back is a flat panel of Gorilla Glass and does not lift easily off the Sticky Pad.  Instead it tends to lift the Sticky Pad off the dashboard by sticking itself to the back of the iPhone.  I'm sure the problem would be solved by using an iPhone cover but then if I did I wouldn't need the Sticky Pad at all.
4	I did take off a star in the rating because products like these are marketed in a slightly exaggerated way.There's nothing &#34;sticky&#34; about the product.  The pad is made of a specific material that is able to hold the objects in place while you're driving.  It's not perfect but for the simple task of holding a cellphone sunglasses loose change perhaps your EZ-Pass it will do the trick.I place a camcorder there to film road trips and for the most part it stays put.  Like any other product of this type if you off-road drive over unpaved roads or you intentionally drive abnormally the contents of the pad may not stay put.Summary:  Just drive normally and you won't have a problem.
2	Everything included is what you need EXCEPT for the heat gun... they do not mention. This kit will NOT remove an important part you need removed. I had to put my old broken screen/phone back together once I realized this kit did not have everything I needed. :(
2	I was able to get an iPhone 3GS to work by replacing the broken screen with this screen after following You Tube instructions.  This is a bit tough for the novice and takes patience to get it right.  I recommend purchasing a more complete glass connectors etc.
2	This product will perform it's described function which is to protect your ipone3. Just remember that it is not for new iphone4 and is not compatible with it.
2	As a user of an InCase slim model for the past year I was in the market for a new case for my iPhone. This case seemed to have all that I was looking for. The shock resistance is a plus and the color is pretty snazzy but the main problem I have with this phone is that the ridge surrounding the main button at the bottom of the iPhone's face is extremely annoying. It makes it a pain to push the button and is something I could just not get used to. If you don't mind having a ridge surrounding the main button then go for this case. But if you can see that being potentially annoying for you find a different one.
2	while yes this little case will hold your phone nicely and does look rather slick and so on it's still lacking a major aspect that all BlackBerry cases should have.I doesn't have a magnet in it that will actually turn off the key pad of the black berry phones.So no matter what you do your phone will get buttons pushed and when you take it out to start talking you'll have a message saying would you like to assign this hot key... The only way around this it to lock your phones keypad before you put it in the holder. This kind of defeats the purpose of having the case then. There are several other just as cheap cases available that do this very thing.I don't see how Amazon could have left out such a key feature in the process of making these cases.While it does have a magnet clasp on the case to hold it closed it's not positioned right to turn off the keypad at the same time. Clearly whoever designed this case knows nothing about BlackBerry products and how they work in general.such a simple thing to implement and they didn't even do that... So very disappointing.
2	The clip itself beats some other cases sold for the BlackBerry Curve. The most important part of such a unit might be the clip.  That's the part that clips to a belt or other anchor and simultaneously attached to the case and swivels horizontal or vertical. However there is no magnet in the case to turn the Blackberry off - major problem.  A separate minor issue is that the magnate in the clasp is not as strong as what I'm used to in other cases.Pros:*Clip - the part that attaches to belt and also the case and swivels as described above.*Case itself - it's tight and secures the Curve well.*Logo - I prefer the AmazonBasics brand logo over other brand logos because Amazon is known for customer service.Cons:*No auto-shut off because no magnet in case to do that.*The magnate in the clasp is not strong.*The Blackberry Curve phone loads vertically into this holster not horizontally. That makes it just a tiny bit more effort to unholster when answering a call.
2	This is a nice quality leather case but the magnetic holder isn't strong enough and comes open at times.  The sides don't hold the phone in well either so it ends up on the floor if I lay down and play with my son for a bit.  I prefer Velcro or snap tops on the case.  The second issue is the case will rotate parallel to the ground but then I would be really worried about losing my phone.The material had no funny smells like a cheap case I bought off of an online auction site and the snap is nice and firm and doesn't rotate too easily by itself.  For material quality I would give this a 4 or 5 but for my phone it doesn't work great.  Put a stronger magnet in it and slightly taller sides so the phone doesn't fall out and it would be a winner.
2	I was initially delighted when this case arrived! The leather is of excellent quality and is butter-soft. The stitching is perfect and gives it a stylish appearance. It has a magnetic closure which works smoothly. The design is well-thought out with the side gussets low on either side to allow for easy holstering and retrieval of your phone. The interior is lined with a soft napped fabric to avoid scratches to the phone. The belt clip is sturdy neatly attached and swivels smoothly.This case would be perfect except for one key feature that was left off - a magnetic proximity sensor which automatically turns the back light off and locks the touch screen when holstering and back on when retrieving your phone! This is an extremely important feature to most Blackberry users as it conserves battery life and eliminates butt dialing. I am confused at why Amazon took the time to design such a nice case specifically cut for a Blackberry Curve and failed to add this. Would have been 5 stars had it not been for this.
2	There's nothing really wrong with these protectors. They go on in the typically difficult way these things go on and they protect about as well as the last protector I had. Their texture seems a little rubbery to me compared to other smoother covers I've had in the past but that might just be a taste thing -- it doesn't affect usability at all.All in all if you need cheap screen protection you could do worse than these.
2	I previously had a different brand of screen protector on my phone but eventually removed it.  Although it applied cleanly at first overtime I noticed it became pretty gross as it collected makeup resdue and dust around the edges of the protector (i.e. where the button is and along the perimeter of the phone).However after the screen of my phone cracked I was willing to give screen protectors another try to hopefully protect my screen and give it a smoother surface to touch.Compared to the first product I tried these were much easier to apply.  It seems like they have really designed this with the intent of making it easy so you don't get bubbles the first time.  That said when you get 5 it's more reassuring that you have more if you screw up.That said these still suffer from the same problems as screen protectors overall.  If you're using your phone a lot they can pick up particles along the edges of the sticker.  Because of that I've just come to expect I will have to change the stickers out once a month.
2	I've used several iPhone screen protectors on my iPhone 3G and my wife's iPhone 3G S and this iteration is OK not the best I've seen just OK. I look for three quality's in a screen protector: ease of installation scratch resistance and staying power. It's even somewhat contentious if the 3G S even needs a screen protector as Apple would prefer you use the oleophobic screen bare; something which I would not recommend. As an aside I am currently carrying an iPhone 4 which I will use without a screen protector and rely on the Gorilla Glass to stave off scratches.Installation was typical for this category the sheet is a bit stiffer than is typical which makes it impossible to crinkle when laying it down but the squeegy card was not stiff enough making it hard to press down enough to completely get bubbles out.As for scratch resistance I'm disappointed in this protector. It's been only a week and already I'm seeing visible scuffs in the surface. This might be bad luck but I tend to think it just isn't durable enough.As for staying power that seems to be fine. Often with these products it's too easy for an edge to come loose and accumulate an ugly layer of dust. No indication of that happening here.In summary OK but I recommend theKrypton Screen Armor 2-Pack for iPhone 3G and 3GSinstead I've had good results with it.
2	It protects the screen yes. But it seems to attract dust and dirt and must be cleaned often and the material the protector is made of gets scratched really easily. I guesss thats why it comes in packs of 5
2	I have the iphone and ordered these protector films wanting to protect the phone from the hard use I put it through.  I have to say that these do work but for a few problems.  First it is really hard to get all the air bubbles out without ruining the stick on the film.  Secondly the clarity of the film after it was on the phone made it look like I was looking through a fish tank.  Not bad but a little grainy.  Lastly once a corner gets turned up even a little it gets caught on everything and I have yet to find a way to cut the corner off without either scratching the phone or peeling the entire film off.
2	It's possible I got a bad package of these screen protectors but I went through all of them in one evening because even through I used the provided cloth and eventually another cloth meant for a camera lens there were specks of dust (not visible by two different people on the iPhone) that almost seemed to be on the film from manufacturing. Of course there was no way to fix that.bI did like that you got 5 films instead of the normal 1-3 and it came with a little hard piece of cardboard to smooth out bubbles in addition to the cleaning cloth. There just seemed to be something wrong with these that they came preloaded with tiny flaws.Assuming one got a good package they were easy to install and fit my 3GS perfectly.
2	With this product you get quantity not quality.These screen protectors are thin and prone to scratching.  Mine got scratched from just wiping it with a soft cloth after applying it.Also these have a 'rainbow' look to it when the iPhone's display is off.  When it's on you don't notice it as much.One other thing to note is that these will not work with the 'slider' type cases such as the Incase Slider as the screen protector and the edge of the case overlap causing it to bubble up.  This may be a design flaw of the slider cases but it's worth noting.
2	If you have an iphone and don't use this screen protector your crazy.  Here's the thing you MUST take your time to get these on the right way.  If you rush through the way I did you will waste at least 2 of them....hey maybe that's why they sell it in a 5 pack.  If you take your time and apply it correctly they are awesome...a must have.
2	This is a fairly decent screen protector.  Once applied it does a great job of protecting my iphone screen from scuffs and scratches.  The clarity is awesome.  I had no trouble using my iphone with the screen protector.  I rated it down a little because of the card that is included for smoothing out the bubbles.  It is cardboard and simply is not strong or rigid enough.  I didn't feel like I could put any real pressure on it which made the application a little more difficult.  Other screen protector kits I have tried included included heavier pieces that could take a lot of abuse.  The one in the Amazon kit feels like it won't last through multiple applications.
2	I understant the concept. Don't get fingerprints on the screen. But touching these things isn't better. So why bother?
2	I didn't experience any installation issues with this and in fact the stiffness of the plastic makes it easier to apply without bubbles than the softer floppy kind.  The thicker kind like this flatten down better and squeeze the air out as they are applied.  I didn't need to use the squeegee.  Note that even the tiniest spec of dust will cause irreversible bubbles no matter how careful you are so be sure to clean the display and apply the protector in a very clean and breeze-free area.On to the anti-glare function...First it does work if you really need it.  However it kind of makes the display look just a tad weird and foggy.  This is not the magical anti-glare coating which is available for optics and TV screens (which eliminate glare with virtually no loss of clarity or transparency) although I don't know if that can be applied to a flexible plastic layer so maybe that isn't a fair expectation.  But the bottom line is this is a compromise which is useful if you need it but I personally would go for a screen protector without this feature.  I would rather have to occasionally angle the phone to avoid a glare than to give up full brightness and clarity.
2	I've used several screen protectors over the last two years between all my husband & I's iPhones. I thought these came with the best instructions of them all. Very easy to use tabs and stickers directing you how to apply. I am not the greatest at doing things like this and often have to refer to my husband for help. I did apply this screen protector all by myself and for the most part absent of air bubbles. It does it's job protecting your screen from being scratched or broken. I have used it for a few weeks without any damage to my screen while often dropping and improperly handling my phone ha ha. So for inexpensive easy to use protectors these are great. The clarity is great. My only complaint is that they seem to not be as sticky as others I've used in the past. If you have a case on it probably won't matter too much but otherwise you might notice corners peeling up just a tiny bit. Although it is the summer and it's hot and again I don't use my phone very carefully. Hope that helps. I'll probably buy them again to save money you get three for a fraction of the cost of the single ones at the Apple store.
2	Screen Protectors generally fall in 2 categories: the sticky type and the static cling type. This is the sticky type.  Screen Protectors generally come in 2 finishes: shiny (glare) and reduced glare as well as smooth vs soft.  This Screen Protector is softer and has reduced glare.3 (1 to screw-up 1 for you and 1 for your Significant Other) Amazon-branded screen protectors come in an easy to open cardboard envelope along with a screen cleaning cloth and a stiff piece of plastic to squeegee the air bubbles out during application.  Instructions are simple and easy to understand.  Recommended.
2	I've tried a few different types of screen protectors on my iPhone 3G. This particular model is a hard-plastic kind that is supposed to reduce glare. I haven't really noticed any difference though -- the screen is still hard to read in direct light. This film makes it a little better I suppose but not enough to make it a significant selling point. (I should note that I haven't yet tested it in direct sunlight since I seldom use my phone under those conditions.)The film was easy enough to put on. It takes a little practice to figure out how to get any screen film onto the phone but a few tries are usually enough for you to get the hang of it. The package comes with a squeegee to smooth down the film but it was too small and flimsy. Just use a credit card instead to smooth out all the air bubbles.This film is pretty thick made of hard plastic so it offers good protection to the phone's screen but doesn't sacrifice the touch-screen capability. What it does do however if cloud the screen slightly giving it a filmy appearance. Thus the image isn't as clean or crisp as it is without the protector or with some different kinds of protectors. This isn't a huge problem -- but an ideal cover would provide no problem at all.
2	Given that my iPhone has some scratches and I have never owned a screen protector I decided to pick up this product.  I must say that the results are somewhere between usefully good and a little disappointing.GOOD1) The directions are very simple.--A) Clean screen with microfiber cloth--B) Remove Tab A bottom side of screen protector--C) Apply adhesive side down on iPhone--D) Squeegee out the bubbles--E) Remove Tab B top side of screen protector2) The feel and touch of the screen is somehow better than before.  No longer is there a moist finger on a glass screen causing slow-down.  It feels sleeker.3) There are three screens in the packaging just in case the third step is misaligned or the product is warped.4) The glare is minimized greatly.5) I'm confident it will protect against scratches.BAD1) It still doesn't get rid of the bubbles that plague so many other iPhone screens protectors.2) The squeegee device is a piece of plastic that doesn't remove the bubbles causing the screen to look like a cheap tint-job from a less than reputable auto detailer.3) The actual application of the adhesive to the screen is a one-shot effort.  Do it right you're happy.  Apply incorrectly and you'll want to tear it off and try again.  There is a reason there are three available because just like lamination the first effort is rarely perfect.UGLYThe packaging was wasteful and ineffective.  First the product is the width and length of an iPhone but approximately 1/20th the depth.  So why did it come in a box that could have held a set of encyclopedias?  Second the frustration free packaging is anything but that and the easy strip removal didn't work.  I had to open it like a sealed envelop.Overall it's the Benecio Del Toro of iPhone screen protectors: it will probably work fairly well but it won't ever excite or impress.Jason Elin
2	The AmazonBasics Anti-Glare Screen Protector Film pack for the iPhone is like most thin screen protectors for mobile electronics: The concept in good but the execution leaves a lot to be desired.The biggest issue with these screen protectors (like most screen protectors) boils down to one problem: Any contamination between the screen and the thin screen protection film causes air bubbles which interfere with the iPhone's touchscreen or simply make the screen look bad when you look at it.Yes Amazon gives you screen cleaning wipes and a microfiber cloth for cleaning the screen before you apply the protective film but unless you're working in a laboratory clean room chances are that a small bit of dust or particle of dirt will get caught between the screen and the film ... creating tiny air pockets and trapping the dirt between the screen and the film so you can't wipe it away.Also since the film is basically just a giant transparent sticker if you happen to touch the sticky side when applying the film then your skin oils (and possibly and tiny particles of dirt on your fingertips) will be stuck on the film and get trapped between the screen and the film just like I mentioned before.On the bright side Amazon is giving you a three pack here so you can try again if you get a bunch of dirt on your screen and the protector film looks horrible.The only type of screen protectors that I've used that don't have problems like this are the ones that are pretty thick (which also tend to impact the performance of the iPhone touchscreen.Bottom line these things work but you need to be aware of the real-world problems that come with using protective films like this.
2	I got a set of the anti-glare and the regular screen savers for my Iphone 3gs.  This was my first anti-glare protector and I do like the way it reduces glare however like all anti-glare it kills the brightness and crispness of the screen.  For that reason I prefer the regular protector.As far as other protectors it seems to be as good as others I've used from the AT&T; store as well as others I've bought from Amazon.  No matter how hard I try I always get bubbles in my screen after a while and these are no exception.  I'll probably stick to the amazon brand but will get the regular protectors from now on.
2	I always keep my iPhone screen protected. I am an avid user of the Zagg line of shield protectors. Zagg is probably known as one of the top screen protectors on the market. The Zagg surface is VERY RESISTANT to scratching. They demonstrate its resistance with a car key trying to scratch it. I performed my own informal key scratch test to compare the Zagg to the AmazonBasics protector. It reveals that the AmazonBasics model is not nearly as scratch resistant as the Zagg.Installation is very tricky here unlike the Zagg. This shield uses adhesive only. You must follow the instructions strictly and you must try to keep you fingers off the adhesive side to prevent permanent marks under the shield. The Zagg invisible shield concept uses a liquid spray (probably just distilled water) to apply to your fingers and to BOTH sides of the shield when installing which not only makes the installation easy because you can make minor movements to line it up it also prevents fingerprints. The AmazonBasics shield does not use liquid solution for the install.If you have tight latex gloves available this will eliminate danger of fingerprints. VERY carefully pull tab 1 to peel back the screen protector but pull only part way. Take the time to line it up perfectly before you continuing to peel it back while pushing out air bubble. It can be done nicely if you are careful.
